sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V001335;L0001673;2024-04-25;14:15;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0179;M;19;;false;impulsif;0;0;A001;accessory;Accessoire;Lacets;Lacets;Classic Grey;XL;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-04;51289,22
V001336;L0001674;2024-04-23;16:33;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0068;M;36;;true;chasseur_de_promos;0;10;P042;shoe;Puma;Training;Zoom;Deep Blue;34;108,74;0,2;90,62;18,12;0;108,74;108,74;false;0;0;0;-10;0;0;2024-04;51289,22
V001337;L0001675;2024-04-23;13:29;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0073;M;29;;true;sneakerhead;0;11;P027;shoe;Puma;Casual;Zoom;Light Green;33;110,79;0,2;92,33;18,46;0;110,79;110,79;true;0;0;0;-10;0;0;2024-04;51289,22
V001338;L0001676;2024-04-27;10:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0031;M;49;;true;sneakerhead;177;11;P016;shoe;Jordans;Running;Pro;Premium Black;42;97,4;0,2;81,17;16,23;17,7;115,1;115,1;false;17,7;0;17,7;-10;0;15,38;2024-04;51289,22
V001338;L0001677;2024-04-27;10:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0031;M;49;;true;sneakerhead;177;11;A008;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;M;17,64;0,2;14,7;2,94;0;17,64;17,64;false;0;0;0;-10;0;0;2024-04;51289,22
V001339;L0001678;2024-04-24;14:18;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0235;F;16;Puma;true;fidele_marque;0;20;P035;shoe;Puma;Running;Zoom;Deep Purple;33;92,17;0,2;76,81;15,36;0;92,17;99,03;false;6,86;6,86;0;-10;0;6,93;2024-04;51289,22
V001339;L0001679;2024-04-24;14:18;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0235;F;16;Puma;true;fidele_marque;0;20;P027;shoe;Puma;Casual;Zoom;Light Green;33;110,79;0,2;92,33;18,46;0;110,79;110,79;true;0;0;0;-10;0;0;2024-04;51289,22
V001340;L0001680;2024-04-10;18:16;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0223;F;33;;true;sneakerhead;0;11;P027;shoe;Puma;Casual;Zoom;Light Green;33;110,79;0,2;92,33;18,46;0;110,79;110,79;true;0;0;0;-10;0;0;2024-04;51289,22
V001341;L0001681;2024-04-12;16:48;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0034;F;43;;true;chasseur_de_promos;260;6;P035;shoe;Puma;Running;Zoom;Deep Purple;33;53,22;0,2;44,35;8,87;26;79,22;99,03;false;45,81;0;26;-10;19,81;46,26;2024-04;51289,22
V001341;L0001682;2024-04-12;16:48;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0034;F;43;;true;chasseur_de_promos;260;6;A001;accessory;Accessoire;Lacets;Lacets;Classic Grey;XL;7,66;0,2;6,38;1,28;0;7,66;8,82;false;1,16;1,16;0;-10;0;13,15;2024-04;51289,22
V001342;L0001683;2024-05-14;14:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0065;F;41;;true;sneakerhead;0;16;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001342;L0001684;2024-05-14;14:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0065;F;41;;true;sneakerhead;0;16;A002;accessory;Accessoire;Lacets;Lacets;Deep Blue;S;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-05;51452,86
V001343;L0001685;2024-05-10;13:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0147;F;28;;true;chasseur_de_promos;0;16;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-05;51452,86
V001343;L0001686;2024-05-10;13:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0147;F;28;;true;chasseur_de_promos;0;16;A006;accessory;Accessoire;Bonnet;Bonnet;Deep Blue;XS;7,63;0,2;6,36;1,27;0;7,63;8,82;false;1,19;1,19;0;-10;0;13,49;2024-05;51452,86
V001344;L0001687;2024-05-04;10:35;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0190;M;30;;true;sneakerhead;264;13;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;133,6;0,2;111,33;22,27;26,4;160;160;true;26,4;0;26,4;-10;0;16,5;2024-05;51452,86
V001345;L0001688;2024-05-14;10:04;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0212;M;32;;false;sneakerhead;0;0;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-05;51452,86
V001346;L0001689;2024-05-22;18:46;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0119;F;28;;false;impulsif;0;0;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-05;51452,86
V001346;L0001690;2024-05-22;18:46;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0119;F;28;;false;impulsif;0;0;A007;accessory;Accessoire;Chaussettes;Chaussettes;White;M;26,46;0,2;22,05;4,41;0;26,46;26,46;false;0;0;0;-10;0;0;2024-05;51452,86
V001347;L0001691;2024-05-22;17:44;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0064;M;43;;true;sneakerhead;0;11;P025;shoe;Asics;Running;Pro;Electric Blue;38;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001348;L0001692;2024-05-24;14:42;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0255;M;47;;false;chasseur_de_promos;0;0;P040;shoe;Asics;Casual;Flex;Light Green;45;88,43;0,2;73,69;14,74;0;88,43;88,43;false;0;0;0;-10;0;0;2024-05;51452,86
V001348;L0001693;2024-05-24;14:42;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0255;M;47;;false;chasseur_de_promos;0;0;A007;accessory;Accessoire;Chaussettes;Chaussettes;White;M;26,46;0,2;22,05;4,41;0;26,46;26,46;false;0;0;0;-10;0;0;2024-05;51452,86
V001349;L0001694;2024-05-01;13:02;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0116;M;33;Jordans;false;fidele_marque;0;0;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;160;0,2;133,33;26,67;0;160;160;true;0;0;0;-10;0;0;2024-05;51452,86
V001350;L0001695;2024-05-22;09:55;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0081;F;32;;true;sneakerhead;0;11;P058;shoe;Puma;Trail;Air;White;36;112,33;0,2;93,61;18,72;0;112,33;112,33;false;0;0;0;-10;0;0;2024-05;51452,86
V001351;L0001696;2024-05-13;09:56;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0083;M;46;;true;sneakerhead;0;15;P004;shoe;Asics;Limited Edition;Max;Black;34;151,19;0,2;125,99;25,2;0;151,19;157,3;false;6,11;6,11;0;-10;0;3,88;2024-05;51452,86
V001352;L0001697;2024-05-25;18:43;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0250;F;20;Puma;true;fidele_marque;0;13;P035;shoe;Puma;Running;Zoom;Deep Purple;33;99,03;0,2;82,53;16,5;0;99,03;99,03;false;0;0;0;-10;0;0;2024-05;51452,86
V001352;L0001698;2024-05-25;18:43;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0250;F;20;Puma;true;fidele_marque;0;13;A003;accessory;Accessoire;Sac de sport;Sac de sport;Black;XL;35,28;0,2;29,4;5,88;0;35,28;35,28;false;0;0;0;-10;0;0;2024-05;51452,86
V001353;L0001699;2024-05-30;14:38;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0125;F;16;;true;chasseur_de_promos;0;11;P025;shoe;Asics;Running;Pro;Electric Blue;38;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001354;L0001700;2024-05-01;17:46;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0168;F;30;Puma;true;fidele_marque;0;9;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-05;51452,86
V001355;L0001701;2024-05-21;17:03;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0054;M;37;;true;impulsif;0;30;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001355;L0001702;2024-05-21;17:03;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0054;M;37;;true;impulsif;0;30;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-05;51452,86
V001356;L0001703;2024-05-25;09:30;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0193;F;28;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001357;L0001704;2024-05-11;10:58;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0166;F;37;Asics;true;fidele_marque;0;13;P025;shoe;Asics;Running;Pro;Electric Blue;38;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001357;L0001705;2024-05-11;10:58;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0166;F;37;Asics;true;fidele_marque;0;13;A001;accessory;Accessoire;Lacets;Lacets;Classic Grey;XL;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-05;51452,86
V001357;L0001706;2024-05-11;10:58;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0166;F;37;Asics;true;fidele_marque;0;13;A002;accessory;Accessoire;Lacets;Lacets;Deep Blue;S;8,52;0,2;7,1;1,42;0;8,52;8,82;false;0,3;0,3;0;-10;0;3,4;2024-05;51452,86
V001358;L0001707;2024-05-29;15:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0172;F;38;;true;sneakerhead;0;11;P008;shoe;Jordans;Casual;Max;Brown Bear;44;111;0,2;92,5;18,5;0;111;111;true;0;0;0;-10;0;0;2024-05;51452,86
V001359;L0001708;2024-05-31;18:15;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0141;F;30;;true;chasseur_de_promos;0;11;P016;shoe;Jordans;Running;Pro;Premium Black;42;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001360;L0001709;2024-05-18;16:50;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0193;F;28;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001361;L0001710;2024-05-29;09:43;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0194;M;26;;true;sneakerhead;0;16;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001361;L0001711;2024-05-29;09:43;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0194;M;26;;true;sneakerhead;0;16;A004;accessory;Accessoire;Tee-shirt;Tee-shirt;White;XL;13,23;0,2;11,03;2,2;0;13,23;13,23;false;0;0;0;-10;0;0;2024-05;51452,86
V001362;L0001712;2024-05-29;11:46;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0087;F;44;;true;sneakerhead;0;30;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-05;51452,86
V001362;L0001713;2024-05-29;11:46;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0087;F;44;;true;sneakerhead;0;30;P051;shoe;Asics;Limited Edition;Flex;Black;34;145,28;0,2;121,07;24,21;0;145,28;151,33;true;6,05;0;0;-10;6,05;4;2024-05;51452,86
V001363;L0001714;2024-05-30;10:48;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0191;M;16;;true;sneakerhead;0;11;P006;shoe;Puma;Casual;Elite;Premium Black;35;98,48;0,2;82,07;16,41;0;98,48;98,48;true;0;0;0;-10;0;0;2024-05;51452,86
V001363;L0001715;2024-05-30;10:48;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0191;M;16;;true;sneakerhead;0;11;A008;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;M;17,64;0,2;14,7;2,94;0;17,64;17,64;false;0;0;0;-10;0;0;2024-05;51452,86
V001364;L0001716;2024-05-23;11:57;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0159;F;52;;false;sneakerhead;0;0;P006;shoe;Puma;Casual;Elite;Premium Black;35;98,48;0,2;82,07;16,41;0;98,48;98,48;true;0;0;0;-10;0;0;2024-05;51452,86
V001364;L0001717;2024-05-23;11:57;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0159;F;52;;false;sneakerhead;0;0;A005;accessory;Accessoire;Lacets;Lacets;White;M;22,05;0,2;18,38;3,67;0;22,05;22,05;false;0;0;0;-10;0;0;2024-05;51452,86
V001365;L0001718;2024-05-24;17:54;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0235;F;16;Puma;true;fidele_marque;0;9;P034;shoe;Puma;Casual;Flex;Pink;34;90,18;0,2;75,15;15,03;0;90,18;90,18;false;0;0;0;-10;0;0;2024-05;51452,86
V001366;L0001719;2024-05-20;09:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0046;M;28;Puma;true;fidele_marque;0;11;P010;shoe;Puma;Training;Air;White;43;113;0,2;94,17;18,83;0;113;113;false;0;0;0;-10;0;0;2024-05;51452,86
V001367;L0001720;2024-05-29;18:09;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0141;F;30;;true;chasseur_de_promos;0;9;P041;shoe;Puma;Training;Air;Red Blood;42;91,5;0,2;76,25;15,25;0;91,5;91,5;false;0;0;0;-10;0;0;2024-05;51452,86
V001368;L0001721;2024-05-23;11:35;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0092;M;36;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001369;L0001722;2024-05-18;17:02;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0255;M;47;;false;chasseur_de_promos;0;0;P025;shoe;Asics;Running;Pro;Electric Blue;38;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001370;L0001723;2024-05-11;15:21;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0096;M;21;Jordans;false;fidele_marque;0;0;P016;shoe;Jordans;Running;Pro;Premium Black;42;104,1;0,2;86,75;17,35;0;104,1;115,1;false;11;11;0;-10;0;9,56;2024-05;51452,86
V001370;L0001724;2024-05-11;15:21;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0096;M;21;Jordans;false;fidele_marque;0;0;P017;shoe;Jordans;Casual;Max;Deep Purple;42;88,43;0,2;73,69;14,74;0;88,43;88,43;false;0;0;0;-10;0;0;2024-05;51452,86
V001371;L0001725;2024-05-20;10:36;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0031;M;49;;true;sneakerhead;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-05;51452,86
V001372;L0001726;2024-05-04;17:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0138;F;42;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001373;L0001727;2024-05-03;15:40;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0029;M;16;Asics;true;fidele_marque;0;11;P025;shoe;Asics;Running;Pro;Electric Blue;38;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-05;51452,86
V001374;L0001728;2024-05-20;16:51;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0067;F;41;;false;chasseur_de_promos;0;0;P034;shoe;Puma;Casual;Flex;Pink;34;73,43;0,2;61,19;12,24;0;73,43;90,18;false;16,75;16,75;0;-10;0;18,57;2024-05;51452,86
V001375;L0001729;2024-05-15;15:55;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0195;F;62;;true;sneakerhead;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-05;51452,86
V001376;L0001730;2024-05-24;11:37;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0218;M;52;;true;sneakerhead;0;14;P022;shoe;Jordans;Limited Edition;Elite;Black;40;146,93;0,2;122,44;24,49;0;146,93;154,66;false;7,73;0;0;-10;7,73;5;2024-05;51452,86
V001377;L0001731;2024-05-09;13:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0206;F;22;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001378;L0001732;2024-05-18;17:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0035;F;29;;false;sneakerhead;0;0;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-05;51452,86
V001379;L0001733;2024-05-22;15:03;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0208;F;43;;true;sneakerhead;0;16;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;160;0,2;133,33;26,67;0;160;160;true;0;0;0;-10;0;0;2024-05;51452,86
V001380;L0001734;2024-05-07;16:57;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0243;F;29;;false;chasseur_de_promos;0;0;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
V001381;L0001735;2024-05-25;14:19;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0134;M;45;;true;sneakerhead;0;10;P021;shoe;Jordans;Basketball;Elite;Deep Blue;30;100;0,2;83,33;16,67;0;100;100;false;0;0;0;-10;0;0;2024-05;51452,86
V001382;L0001736;2024-05-04;15:14;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0238;M;16;;true;sneakerhead;0;30;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-05;51452,86
V001382;L0001737;2024-05-04;15:14;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0238;M;16;;true;sneakerhead;0;30;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-05;51452,86
